epoch,train_loss,test_loss
1,0.16698542643677106,0.13255920074880123
5,0.024937127801505,0.025367551017552614
10,0.014517143961380829,0.01645406906027347
15,0.009191078387878159,0.009817812009714544
20,0.005985215263949199,0.00751271506305784
25,0.004891807171092792,0.005839444987941533
30,0.0038879738316278567,0.0052573009161278605
35,0.0035342738159339538,0.0045977736881468445
40,0.0034975865644148803,0.004641915264073759
45,0.0031843744218349457,0.004220475093461573
50,0.0029378881127658215,0.003937466070055962
