position0,position1,position2,position3,position4,position5,position6,torque0,torque1,torque2,torque3,torque4,torque5,torque6,tactile0,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11,image0,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16,image17,image18,image19
0.17227397954082624,0.5232984329177522,-0.027472574235052782,-0.4429872561908094,0.04438726609129118,0.04986940954171715,0.6595244723602139,0.7365428107125419,0.7297772780331698,-0.34848000079393393,0.5714879665374756,0.05158499747514733,-0.006750000603497064,0.1542750003933907,-0.8782258066814393,-0.8637096776627005,-0.8564516142010689,-0.8608064529486,-0.8912903227144853,-0.8825806450098753,-0.8825806450098753,-0.9,-0.8970967742381618,-0.8941935484763235,-0.8985483871190809,-0.9,-0.14865719676017763,0.005317962169647195,-0.15494096875190733,0.18002933263778698,0.19641258716583254,0.4639424443244934,-0.14817048311233516,0.014972949028015159,-0.3001608610153198,-0.08181724548339842,0.22505890130996697,-0.02354105114936833,0.21234480142593382,-0.10515155196189885,0.021377205848693848,0.02160819768905642,-0.2504104971885681,0.27735414505004885,0.041089081764221214,0.2304914474487304
0.17227397954082624,0.5232984329177522,-0.027472574235052782,-0.4429872561908095,0.04438453921199126,0.04986940954171715,0.6595562511629381,0.73628568649292,0.7296177265860818,-0.34983000218868254,0.57239998626709,0.04886999845504769,-0.004500000402331339,0.1542750003933907,-0.876774193905294,-0.8637096776627005,-0.8564516142010689,-0.8637096776627005,-0.888387096952647,-0.8825806450098753,-0.8825806450098753,-0.8985483871190809,-0.8941935484763235,-0.8941935484763235,-0.9,-0.9,-0.14923473000526433,0.0053558349609375,-0.15454518198966982,0.17883660793304446,0.19528691768646234,0.4646813392639161,-0.150579696893692,0.013365018367767378,-0.29788050055503845,-0.07578694224357607,0.22629926204681394,-0.02342126369476316,0.2117548227310181,-0.10590149760246281,0.02137624025344853,0.022636663913726762,-0.2470178246498108,0.27701994180679324,0.04386924505233769,0.23198146820068366
0.1722726167513623,0.5232984329177522,-0.027472574235052782,-0.44298444571200063,0.04437772266392781,0.04986940954171715,0.6595668474642918,0.7356428146362305,0.730734547701749,-0.3503700032830238,0.5719439849853517,0.04886999845504769,-0.009000000804662789,0.14866500198841093,-0.88112903223373,-0.8651612900197506,-0.8564516142010689,-0.8608064529486,-0.8898387098335662,-0.8825806450098753,-0.8825806450098753,-0.9,-0.8941935484763235,-0.8941935484763235,-0.9,-0.9,-0.15023047327995298,0.00856171846389775,-0.1544459402561188,0.17511391639709484,0.1958892345428468,0.46373076438903815,-0.14706991910934453,0.009314239025115967,-0.29798027873039246,-0.07972050905227657,0.2290018558502197,-0.022922480106353782,0.21037799119949352,-0.10446710586547847,0.029560410976409934,0.01964911222457888,-0.25047277808189394,0.2803587555885315,0.04278938770294194,0.22752975225448602
0.1722726167513623,0.5233019533508741,-0.027472574235052782,-0.44298163523319173,0.04433681557331659,0.04986940954171715,0.659588029965663,0.7361571039472309,0.7297772780331698,-0.34875,0.570575963973999,0.04344000041484841,-0.011250001005828403,0.1542750003933907,-0.876774193905294,-0.8637096776627005,-0.8564516142010689,-0.8637096776627005,-0.8898387098335662,-0.8825806450098753,-0.88112903223373,-0.9,-0.8956451613572426,-0.8941935484763235,-0.9,-0.9,-0.14713241457939152,0.006996166706085161,-0.15463455319404606,0.17781125307083123,0.19680472612380984,0.4660095691680909,-0.14969456791877744,0.01468327045440676,-0.29919011592864986,-0.07824985384941097,0.2306773781776429,-0.024868905544281006,0.2089990139007568,-0.10921375751495366,0.022944152355194092,0.018891441822052046,-0.24872236847877505,0.2762315869331361,0.03951076269149778,0.22975276708602899
0.17227125396189813,0.5233019533508741,-0.027472574235052782,-0.44298163523319173,0.04432590805611747,0.04986940954171715,0.6595933255910055,0.736671393258231,0.7300963731245561,-0.3509100043773651,0.5717159328460694,0.04886999845504769,-0.009000000804662789,0.14305500358343137,-0.8782258066814393,-0.8651612900197506,-0.8593548405915499,-0.8651612900197506,-0.8898387098335662,-0.8825806450098753,-0.8825806450098753,-0.9,-0.8941935484763235,-0.8941935484763235,-0.8985483871190809,-0.9,-0.15045357942581172,0.008816635608673073,-0.15137346982955935,0.17853888273239138,0.1935372591018677,0.4640532732009889,-0.15129391551017757,0.00869883298873897,-0.29861547946929934,-0.07781099081039433,0.22957563400268566,-0.023796182870864824,0.2103676915168763,-0.10338451266288762,0.02664130926132202,0.02281068563461308,-0.24790322184562685,0.2798426985740662,0.047431433200836204,0.2295974135398865
0.17227125396189813,0.5233019533508741,-0.027472574235052782,-0.44297882475438294,0.04432590805611747,0.04986940954171715,0.6595986212163482,0.7357713563101632,0.730734547701749,-0.3503700006008148,0.5717159843444825,0.04344000041484841,-0.006750000603497064,0.1458600041270256,-0.8782258066814393,-0.8651612900197506,-0.8579032273963094,-0.8651612900197506,-0.8912903227144853,-0.8825806450098753,-0.8825806450098753,-0.9,-0.8970967742381618,-0.8941935484763235,-0.9,-0.9,-0.1505935370922089,0.004376077651977561,-0.15386733412742615,0.17790169715881354,0.197066617012024,0.4657028317451478,-0.14829579591751096,0.018726003170013383,-0.2996662080287933,-0.08053396940231328,0.22768242359161384,-0.024131029844284058,0.20962107181549083,-0.10523153543472286,0.022390437126159624,0.019310402870178267,-0.2505559265613556,0.2761727929115295,0.03767473697662349,0.22976950407028196
0.17227125396189813,0.5233019533508741,-0.027472574235052782,-0.44297882475438294,0.04432318247718958,0.049877848022071736,0.659609212467034,0.7353856904166086,0.7308940913460472,-0.3503700032830238,0.5710319652557373,0.05429999649524697,-0.004500000402331339,0.15147000253200538,-0.88112903223373,-0.8637096776627005,-0.8593548405915499,-0.8651612900197506,-0.8898387098335662,-0.8825806450098753,-0.8825806450098753,-0.9,-0.8985483871190809,-0.8941935484763235,-0.8985483871190809,-0.9,-0.14854245185852055,0.011074197292327836,-0.15198259949684145,0.17910676002502435,0.19053179025650036,0.4676083803176879,-0.1500661611557007,0.011755049228668213,-0.29830445051193233,-0.07760869860649111,0.22627705335617077,-0.02504475116729732,0.20927088260650628,-0.1035620748996735,0.02186805009841919,0.021079158782958962,-0.2506115555763244,0.27999075651168825,0.04384703636169429,0.22918370962142942
0.17227125396189813,0.5232984329177522,-0.027472574235052782,-0.44297882475438294,0.044324545266653415,0.04986940954171715,0.659609212467034,0.7355142320905413,0.7304154604131526,-0.34956000298261647,0.5710319480895997,0.05429999649524697,-0.009000000804662789,0.15147000253200538,-0.8796774194575846,-0.8651612900197506,-0.8564516142010689,-0.8637096776627005,-0.888387096952647,-0.8825806450098753,-0.8825806450098753,-0.9,-0.8956451613572426,-0.8941935484763235,-0.8985483871190809,-0.9,-0.15051130056381223,0.006731164455413774,-0.15540434718132023,0.17793270349502566,0.19676760435104368,0.4685302019119263,-0.1551235735416412,0.011201977729797363,-0.3005572915077209,-0.07683600783348088,0.22983623743057258,-0.021971529722213723,0.21084351539611823,-0.1042051613330841,0.028198063373565674,0.0204908967018127,-0.2479718863964081,0.27437903881073,0.04373159408569338,0.2286808490753175
0.1722658028040419,0.5232984329177522,-0.027472574235052782,-0.44297882475438294,0.04432318247718958,0.04987503519528669,0.6596198037177191,0.7239427839006697,0.730734547701749,-0.3509100016951562,0.5653319664001465,0.04344000041484841,-0.011250001005828403,0.15988500148057938,-0.8796774194575846,-0.8622580653056503,-0.8579032273963094,-0.8651612900197506,-0.8898387098335662,-0.8825806450098753,-0.8825806450098753,-0.9,-0.8941935484763235,-0.8941935484763235,-0.9,-0.9,-0.15373628139495854,0.007866811752319292,-0.15338839888572697,0.1767969489097595,0.19526621103286745,0.4652424573898316,-0.14927126169204707,0.012324643135070756,-0.29860314130783083,-0.0768598258495331,0.22709255218505853,-0.021708190441131592,0.21027209758758547,-0.10091768503189091,0.024915575981140137,0.021559059619903564,-0.25134090185165403,0.2776665687561036,0.04457842111587529,0.22890518903732293
0.17209263491534876,0.5233019533508741,-0.027472574235052782,-0.44298163255143724,0.04432045689826125,0.04987503519528669,0.660138812881318,0.7491428375244141,0.7286604647202924,-0.35307000339031225,0.5765039806365967,0.05158499747514733,-0.004500000402331339,0.15147000253200538,-0.8782258066814393,-0.8651612900197506,-0.8564516142010689,-0.8622580653056503,-0.888387096952647,-0.8825806450098753,-0.88112903223373,-0.9,-0.8956451613572426,-0.8912903226097114,-0.8985483871190809,-0.9,-0.14730128645896912,0.007717573642730735,-0.15257976651191707,0.17804095745086668,0.19066257476806647,0.46644730567932136,-0.1520290017127991,0.014599049091339134,-0.2949946582317352,-0.07679255604743962,0.22722752094268805,-0.024848413467407182,0.20870440006256097,-0.10507253408432005,0.024591672420501753,0.021526765823364213,-0.24730031490325932,0.2778504610061646,0.04755792617797849,0.22894359827041633
